"label","shape","n","engine","threads","secs","bytes","mb_s","note"
"simdcopy","nested_list",20000,"jsonify",NA,0.0345897818174721,968895,26.7133884125194,""
"simdcopy","vec_double",200000,"fastgeojson",1,0.00909807555532704,3854634,404.048682888098,""
"simdcopy","vec_double",200000,"jsonlite",NA,0.01328355333535,1377430,98.8906793599928,""
"simdcopy","vec_double",200000,"jsonify",NA,0.0163786080013961,3854740,224.449265414404,""
"simdcopy","vec_chr",200000,"fastgeojson",1,0.00348063189624648,1000001,273.994866021027,""
"simdcopy","vec_chr",200000,"jsonlite",NA,0.014840589283267,1000001,64.261280457094,""
"simdcopy","vec_chr",200000,"jsonify",NA,0.00410164019558579,1000001,232.510709034624,""
"simdcopy","sf_point",50000,"fastgeojson",1,0.0161502576934604,7460935,440.568950720683,""
"simdcopy","sf_point",50000,"jsonlite",NA,5.33409919997212,5829328,1.04221541203,""
"simdcopy","sf_point",50000,"geojsonsf",NA,0.0872166799847037,7461012,81.5827376144878,""
"simdcopy","sf_point",50000,"yyjsonr",NA,0.0259399749993463,7460919,274.298137421748,""
"simdcopy","sf_linestring",2000,"fastgeojson",1,0.00442017555598997,1768302,381.51973370481,""
"simdcopy","sf_linestring",2000,"jsonlite",NA,0.261050349974539,952940,3.48129930936622,""
"simdcopy","sf_linestring",2000,"geojsonsf",NA,0.0133304999986043,1768332,126.507843775993,""
"simdcopy","sf_linestring",2000,"yyjsonr",NA,0.00476183076926435,1768286,354.142980709343,""
"simdcopy","sf_polygon",1000,"fastgeojson",1,0.0206616882316987,8019685,370.161795319068,""
"simdcopy","sf_polygon",1000,"jsonlite",NA,0.29919270001119,3940528,12.5604011947455,""
"simdcopy","sf_polygon",1000,"geojsonsf",NA,0.0538661285702671,8019975,141.989862251619,""
"simdcopy","sf_polygon",1000,"yyjsonr",NA,0.0231606277779469,8019669,330.222152210477,""
"simdcopy","sf_point_xyz",50000,"fastgeojson",1,0.0166077624987035,7329328,420.87498967202,""
"simdcopy","sf_point_xyz",50000,"jsonlite",NA,5.13580129994079,5472370,1.01617224150246,""
"simdcopy","sf_point_xyz",50000,"geojsonsf",NA,0.084876719978638,7329368,82.3527348706343,""
"simdcopy","sf_point_xyz",50000,"yyjsonr",NA,0.0346118666736099,7329312,201.947403682147,""
