"label","shape","n","engine","threads","secs","bytes","mb_s","note"
"fix2","num_random",200000,"fastgeojson",1,0.028833273332566,8010989,264.96729560303,""
"fix2","num_random",200000,"fastgeojson",32,0.00974183953516077,8010989,784.233247811026,""
"fix2","num_whole",200000,"fastgeojson",1,0.0184702473680342,4755707,245.551428298826,""
"fix2","num_whole",200000,"fastgeojson",32,0.00645070624977961,4755707,703.085126905037,""
"fix2","int_only",200000,"fastgeojson",1,0.0100494199999957,4666841,442.875947114714,""
"fix2","int_only",200000,"fastgeojson",32,0.00574330144909386,4666841,774.928225498917,""
"fix2","logical_only",200000,"fastgeojson",1,0.0089962595746793,4200026,445.235810637585,""
"fix2","logical_only",200000,"fastgeojson",32,0.00517071818202649,4200026,774.642280517533,""
"fix2","chr_short",200000,"fastgeojson",1,0.0151009730761871,4350011,274.716983194049,""
"fix2","chr_short",200000,"fastgeojson",32,0.0130753137938004,4350011,317.276803616879,""
"fix2","chr_long",10000,"fastgeojson",1,0.00495908583349471,2090001,401.924939774388,""
"fix2","chr_long",10000,"fastgeojson",32,0.00504200124996714,2090001,395.315307582752,""
"fix2","chr_escaped",200000,"fastgeojson",1,0.0122965205878512,3758843,291.522467912188,""
"fix2","chr_escaped",200000,"fastgeojson",32,0.0105967868424303,3758843,338.28292309797,""
"fix2","chr_unicode",200000,"fastgeojson",1,0.0145950821429973,2919897,190.792401726065,""
"fix2","chr_unicode",200000,"fastgeojson",32,0.0130537032260514,2919897,213.321134028414,""
"fix2","factor_only",200000,"fastgeojson",1,0.010344297561238,4632815,427.114229072201,""
"fix2","factor_only",200000,"fastgeojson",32,0.00617929436610749,4632815,715.0001952318,""
"fix2","wide",2000,"fastgeojson",1,0.0181317136355739,5343567,281.055762754698,""
"fix2","wide",2000,"fastgeojson",32,0.00688788846141856,5343567,739.852660861246,""
"fix2","narrow_tall",200000,"fastgeojson",1,0.00915635217413934,2577630,268.471491861256,""
"fix2","narrow_tall",200000,"fastgeojson",32,0.00365491833338941,2577630,672.578510370873,""
"fix2","mixed",200000,"fastgeojson",1,0.0291388714291056,10154975,332.358062144236,""
"fix2","mixed",200000,"fastgeojson",32,0.017010717392069,10154975,569.319836314654,""
"fix2","na_dense",200000,"fastgeojson",1,0.0116043096772515,2388627,196.303984013812,""
"fix2","na_dense",200000,"fastgeojson",32,0.00635077285696752,2388627,358.692126561465,""
"fix2","list_column",20000,"fastgeojson",1,0.0270636999999018,842317,29.6816802275845,""
"fix2","list_column",20000,"fastgeojson",32,0.026771853332563,842317,30.0052476454928,""
"fix2","nested_list",20000,"fastgeojson",1,0.128987966658315,848895,6.27631692939396,""
"fix2","nested_list",20000,"fastgeojson",32,0.130615766664656,848895,6.19809828092328,""
"fix2","vec_double",200000,"fastgeojson",1,0.00595528235306333,1377430,220.580576330146,""
"fix2","vec_double",200000,"fastgeojson",32,0.00593558823525467,1377430,221.312456589418,""
"fix2","vec_chr",200000,"fastgeojson",1,0.00335150083337794,1000001,284.551703100538,""
"fix2","vec_chr",200000,"fastgeojson",32,0.00336836949158539,1000001,283.126679677799,""
"fix2","sf_point",50000,"fastgeojson",1,0.0142680692302887,5829328,389.630881780865,""
"fix2","sf_point",50000,"fastgeojson",32,0.0107991918921471,5829328,514.786703581997,""
"fix2","sf_linestring",2000,"fastgeojson",1,0.00360344137930199,952940,252.201800283542,""
"fix2","sf_linestring",2000,"fastgeojson",32,0.00160874076928639,952940,564.910407212032,""
"fix2","sf_polygon",1000,"fastgeojson",1,0.0152417555563497,3940528,246.558234895331,""
"fix2","sf_polygon",1000,"fastgeojson",32,0.00514195949396213,3940528,730.845964674059,""
"fix2","sf_point_xyz",50000,"fastgeojson",1,0.0171326249995521,5472370,304.615242498362,""
"fix2","sf_point_xyz",50000,"fastgeojson",32,0.0115779638888651,5472370,450.75790259557,""
