"label","shape","n","engine","threads","secs","bytes","mb_s","note"
"fix5","num_random",200000,"fastgeojson",1,0.0265268249986548,8010989,288.005611628999,""
"fix5","num_random",200000,"fastgeojson",32,0.00992375121965845,8010989,769.857515490592,""
"fix5","num_random",200000,"jsonlite",NA,0.190894266668086,8010989,40.0214977204982,""
"fix5","num_random",200000,"yyjsonr",NA,0.0478097555557421,14212624,283.503111864607,""
"fix5","num_random",200000,"jsonify",NA,0.277350799995475,14212892,48.8712131440653,""
"fix5","num_whole",200000,"fastgeojson",1,0.0176370826084167,4755707,257.151124307206,""
"fix5","num_whole",200000,"fastgeojson",32,0.00621244545486248,4755707,730.049970692872,""
"fix5","num_whole",200000,"jsonlite",NA,0.122079649998341,4755707,37.1511191448785,""
"fix5","num_whole",200000,"yyjsonr",NA,0.0222185105253869,5555707,238.464908317078,""
"fix5","num_whole",200000,"jsonify",NA,0.158925066663263,5555707,33.3385738739676,""
"fix5","int_only",200000,"fastgeojson",1,0.0101456421046015,4666841,438.675675187978,""
"fix5","int_only",200000,"fastgeojson",32,0.00577024202895067,4666841,771.310176959946,""
"fix5","int_only",200000,"jsonlite",NA,0.108709674997954,4666841,40.9406651297176,""
"fix5","int_only",200000,"yyjsonr",NA,0.0198407904757741,4666841,224.317998110305,""
"fix5","int_only",200000,"jsonify",NA,0.145243500000409,4666841,30.6426545796481,""
"fix5","logical_only",200000,"fastgeojson",1,0.00912766363630495,4200026,438.826087818017,""
"fix5","logical_only",200000,"fastgeojson",32,0.00522050000010775,4200026,767.255420813295,""
"fix5","logical_only",200000,"jsonlite",NA,0.0994735999993281,4200026,40.2665322705274,""
"fix5","logical_only",200000,"yyjsonr",NA,0.01785265908984,4200026,224.361923021204,""
"fix5","logical_only",200000,"jsonify",NA,0.0863713999977335,4200026,46.3748060647805,""
"fix5","chr_short",200000,"fastgeojson",1,0.0133575000004688,4350011,310.57411691103,""
"fix5","chr_short",200000,"fastgeojson",32,0.00620995483862522,4350011,668.039281216911,""
"fix5","chr_short",200000,"jsonlite",NA,0.063510671428438,4350011,65.3196332754736,""
"fix5","chr_short",200000,"yyjsonr",NA,0.0217517421053919,4350011,190.720069532101,""
