"label","shape","n","engine","threads","secs","bytes","mb_s","note"
"dragonbox","nested_list",20000,"jsonify",NA,0.0355857000051236,968895,25.9657749225502,""
"dragonbox","vec_double",200000,"fastgeojson",1,0.00894805777869705,3854634,410.822721071161,""
"dragonbox","vec_double",200000,"jsonlite",NA,0.0132978666690178,1377430,98.7842370767645,""
"dragonbox","vec_double",200000,"jsonify",NA,0.0164022599998862,3854740,224.1256104006,""
"dragonbox","vec_chr",200000,"fastgeojson",1,0.00351677043464683,1000001,271.179278773805,""
"dragonbox","vec_chr",200000,"jsonlite",NA,0.0146969357156195,1000001,64.8893952136586,""
"dragonbox","vec_chr",200000,"jsonify",NA,0.00408432121162839,1000001,233.496637670264,""
"dragonbox","sf_point",50000,"fastgeojson",1,0.0149816851847357,7460935,474.933360175396,""
"dragonbox","sf_point",50000,"jsonlite",NA,5.32947850006167,5829328,1.04311902101556,""
"dragonbox","sf_point",50000,"geojsonsf",NA,0.088328250014456,7461012,80.5560567274265,""
"dragonbox","sf_point",50000,"yyjsonr",NA,0.0259149562480161,7460919,274.562949633847,""
"dragonbox","sf_linestring",2000,"fastgeojson",1,0.00396374705836506,1768302,425.45202209381,""
"dragonbox","sf_linestring",2000,"jsonlite",NA,0.259547499998007,952940,3.50145697062445,""
"dragonbox","sf_linestring",2000,"geojsonsf",NA,0.013253679999616,1768332,127.24109917609,""
"dragonbox","sf_linestring",2000,"yyjsonr",NA,0.00455883678166603,1768286,369.912112020045,""
"dragonbox","sf_polygon",1000,"fastgeojson",1,0.018404754545455,8019685,415.553904360934,""
"dragonbox","sf_polygon",1000,"jsonlite",NA,0.297981499985326,3940528,12.6114552308272,""
"dragonbox","sf_polygon",1000,"geojsonsf",NA,0.0523578142913591,8019975,146.080280073542,""
"dragonbox","sf_polygon",1000,"yyjsonr",NA,0.0233113388918961,8019669,328.087219136014,""
"dragonbox","sf_point_xyz",50000,"fastgeojson",1,0.0183838913065341,7329328,380.212858832169,""
"dragonbox","sf_point_xyz",50000,"jsonlite",NA,5.1725953000132,5472370,1.00894394712433,""
"dragonbox","sf_point_xyz",50000,"geojsonsf",NA,0.0853785200044513,7329368,81.8687184636771,""
"dragonbox","sf_point_xyz",50000,"yyjsonr",NA,0.0326285000012901,7329312,214.223044609827,""
